id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
368,60,60,60,59,59,60
369,89,88,88,89,89,89
370,55,54,55,56,56,56
371,138,135,129,129,132,130
372,10,10,14,15,15,15
373,6,6,6,6,5,5
374,35,35,35,34,34,33
375,8,7,7,7,7,7
376,9,9,9,9,9,9
377,2,3,3,3,3,4
378,81,78,77,73,71,69
379,5,5,5,5,5,5
380,2,3,3,3,3,3
381,34,36,37,36,35,33
382,40,38,37,38,37,35
383,58,59,57,57,58,57
384,115,114,114,111,110,109
385,53,53,55,55,55,55
386,23,22,21,21,21,20
387,239,235,236,236,234,233
388,90,82,80,81,82,78
389,31,31,33,33,34,34
390,66,67,68,69,69,67
391,3,3,3,2,1,1
392,57,57,57,52,52,52
393,110,109,104,103,105,107
394,13,13,13,13,13,14
395,43,43,43,43,43,44
396,4,4,4,4,4,4
397,20,20,20,20,20,20
398,5,5,5,5,5,5
399,26,27,27,27,27,28
400,2,2,2,2,2,2
401,14,14,14,14,14,14
402,6,6,7,6,6,6
403,13,13,14,14,15,15
404,32,32,32,33,33,35
405,6,7,7,7,7,8
406,11,12,12,12,12,12
407,25,25,25,25,25,24
408,21,21,22,22,23,24
409,22,22,22,22,22,22
410,11,11,10,10,10,10
411,47,48,49,50,50,50
412,22,23,23,24,25,24
413,29,29,30,30,30,30
416,26,29,30,31,32,32
417,2,3,3,3,3,3
418,34,34,34,34,35,35
419,1,1,1,1,1,1
420,19,19,19,19,19,19
421,7,7,7,7,7,7
422,55,59,65,65,69,72
423,22,22,22,23,22,22
424,8,8,8,8,7,8
425,3,3,3,3,3,3
426,21,22,22,22,23,22
428,13,13,14,13,13,13
430,14,15,15,15,15,15
431,1,1,1,1,1,1
432,10,10,9,9,9,9
433,,,,,,
434,5,5,4,7,8,8
435,1,1,1,2,2,2
436,5,5,5,5,5,5
437,34,34,36,36,37,38
438,24,27,27,27,29,33
442,8,8,8,8,8,8
443,,,,,,
444,1,1,1,1,1,1
445,1,1,1,1,1,1
446,,,1,1,1,1
447,4,4,6,7,6,6
448,92,95,94,93,94,96
449,15,15,15,15,15,15
450,4,6,6,6,6,6
451,6,6,7,7,8,8
452,37,38,41,41,42,42
453,26,25,25,26,25,25
454,34,34,35,35,35,36
455,3,3,3,3,3,3
456,24,24,24,24,24,24
457,,,,,,
458,11,11,11,11,11,11
459,3,3,3,3,2,2
460,62,62,61,61,61,57
462,16,14,15,14,11,11
463,37,40,42,41,41,41
464,22,22,22,22,22,21
465,3,3,3,3,3,3
466,9,9,9,9,9,9
467,32,33,31,33,34,34
468,3,4,4,4,4,4
469,3,3,3,3,3,3
470,16,16,15,15,15,15
471,50,50,54,54,54,53
472,,,,,,
473,59,59,61,63,63,63
474,18,18,18,19,19,20
475,14,15,15,15,15,15
