id,y_2014,y_2015,y_2016
171,0.05,,0.08
172,0.4,0.28,0.25
173,0.13,0.08,0.16
174,0.17,0.25,0.25
175,0.12,0.16,0.1
176,0.32,0.25,0.47
177,,,0.1
178,,,
179,0.08,0.1,0.06
180,0.12,0.22,0.1
181,0.11,0.15,0.17
182,0.14,0.07,0.11
183,0.07,0.07,
184,,,0.07
185,0.31,0.23,0.25
186,0.32,0.35,0.31
187,0.09,0.11,0.09
188,0.11,0.22,0.19
189,0.07,0.05,0.08
190,0.16,0.2,0.1
191,0.24,0.25,0.22
192,0.13,0.16,0.29
193,0.11,0.13,0.14
194,0.37,0.35,0.5
195,0.22,0.28,0.15
196,0.32,0.25,0.28
197,0.2,0.18,0.26
198,0.11,0.07,0.09
199,0.2,0.16,0.39
200,0.07,,0.09
201,0.16,0.07,0.17
202,0.28,0.25,0.37
203,0.18,0.18,0.18
204,0.1,0.06,0.16
205,0.07,0.08,0.08
206,0.15,0.13,0.16
207,0.05,0.05,0.09
208,0.07,0.09,0.09
209,0.41,0.34,0.31
210,,0.06,0.05
211,0.4,0.34,0.41
212,0.11,0.14,0.07
213,0.08,0.14,0.07
215,,,0.06
216,,0.06,0.05
217,,0.05,0.06
218,0.12,0.09,0.06
219,0.07,,
220,0.14,0.16,0.2
221,0.15,0.1,0.12
222,,,
223,0.13,0.2,0.15
224,0.13,0.17,0.11
225,0.1,0.06,0.06
226,,,
227,0.3,0.24,0.28
228,0.13,0.05,0.07
229,0.18,0.21,0.36
230,0.11,0.1,
231,0.16,0.2,0.14
232,0.22,0.2,0.22
233,0.1,0.09,0.13
234,0.45,0.39,0.48
235,0.14,,0.12
236,,,0.05
237,0.26,0.27,0.32
238,0.18,0.28,0.34
240,,0.08,
241,0.06,0.09,0.06
242,0.25,0.19,0.24
243,,,
244,0.11,0.17,0.19
245,0.11,0.05,0.09
246,0.13,0.13,0.13
247,0.11,0.05,0.06
248,0.11,0.09,0.09
249,0.07,0.12,0.13
250,0.12,0.16,0.09
251,0.15,0.19,0.16
252,0.06,0.07,0.07
253,0.2,0.12,0.23
254,,,
255,0.25,0.14,0.29
256,0.13,0.24,0.2
257,0.38,0.33,0.42
258,0.25,0.38,0.42
259,0.25,0.29,0.29
260,0.4,0.37,0.36
261,0.25,0.21,0.21
262,0.27,0.19,0.23
263,0.13,0.1,0.09
264,0.14,0.19,0.14
265,0.08,0.09,0.05
266,0.31,0.22,0.39
267,0.61,0.4,0.57
268,0.19,0.2,0.22
269,0.13,0.16,0.12
270,0.1,0.13,0.1
271,0.12,0.14,0.15
272,0.07,0.07,0.1
273,0.09,0.13,0.17
274,0.05,0.07,
275,0.16,0.15,0.12
276,0.25,0.11,0.19
277,0.1,0.22,0.18
278,0.06,0.1,0.1
279,0.06,0.08,
280,0.15,0.28,0.14
281,0.12,0.19,0.08
282,0.19,0.31,0.24
283,0.35,0.34,0.19
284,0.22,0.21,0.19
285,,,
286,,0.05,
287,0.21,0.16,0.13
288,0.07,0.13,0.13
289,0.42,0.31,0.31
290,0.06,0.07,0.09
291,0.28,0.25,0.3
292,0.12,0.11,0.1
293,0.07,,
294,0.08,0.12,0.08
295,0.13,0.19,0.13
296,0.12,0.09,0.18
297,,,
298,0.13,0.09,0.11
299,0.26,0.28,0.25
300,0.07,,
301,0.22,0.26,0.21
302,0.23,0.17,0.16
303,0.12,0.1,0.1
304,0.11,,0.1
305,0.07,0.08,0.08
306,,0.11,
307,0.29,0.44,0.34
308,0.15,0.12,0.13
309,0.29,0.17,0.22
310,0.41,0.31,0.43
311,,0.11,0.07
312,0.17,0.15,0.3
313,0.21,0.17,0.31
314,0.1,0.19,0.17
315,,,
316,0.35,0.24,0.44
317,0.05,,
318,0.08,,
319,0.37,0.34,0.35
320,,,0.05
321,0.15,0.16,
322,,0.11,0.11
323,0.45,0.38,0.31
324,0.1,,0.12
325,0.26,0.3,0.24
326,,0.07,0.07
327,0.18,0.17,0.28
328,0.1,,0.08
329,0.24,0.28,0.22
330,0.23,0.19,0.23
331,0.06,0.1,0.11
332,0.15,0.09,0.14
333,0.18,0.34,0.24
334,,,
335,0.3,0.38,0.31
336,0.33,0.3,0.19
337,0.13,0.12,0.16
338,0.06,0.06,0.05
339,,,
340,,,
341,0.07,0.07,0.16
342,,,
343,,,0.08
344,,0.07,
345,,0.05,
346,0.2,0.25,0.28
347,0.1,,0.06
348,0.12,0.09,0.2
349,0.15,0.16,0.17
350,,,0.11
351,0.11,0.1,0.09
352,0.22,0.31,0.26
353,0.18,0.19,0.29
354,0.09,0.05,
355,0.08,,0.07
356,0.27,0.28,0.38
357,0.06,0.1,0.11
358,0.22,0.16,0.17
359,0.09,0.05,0.11
360,0.45,0.41,0.47
361,,0.12,0.05
362,0.35,0.44,0.24
363,0.28,0.19,0.28
364,0.06,0.07,0.08
365,,0.06,0.05
366,,,0.05
367,0.16,0.09,0.12
368,0.28,0.26,0.25
369,0.12,0.21,0.17
370,0.29,0.38,0.36
371,0.68,0.65,0.78
372,0.63,0.7,0.55
373,,,
374,0.12,0.24,0.18
375,0.05,,
376,0.27,0.26,0.29
377,0.42,0.5,0.4
378,0.05,0.17,0.11
379,0.56,0.61,0.36
380,0.76,0.73,0.69
381,0.1,0.1,0.15
382,0.12,0.21,0.1
383,0.35,0.37,0.44
384,,0.05,
385,0.49,0.55,0.52
386,,0.13,0.14
387,0.4,0.47,0.24
388,0.12,0.09,
389,0.57,0.8,0.6
390,0.07,0.08,0.07
391,0.09,0.06,
392,0.27,0.21,0.25
393,0.21,0.22,0.15
394,0.14,0.1,0.18
395,0.21,0.11,0.08
396,0.23,0.08,0.19
397,,,0.07
398,,,
399,0.1,0.11,0.17
400,0.31,0.41,0.41
401,0.17,0.22,0.21
402,0.11,0.13,0.12
403,0.12,0.13,0.14
404,0.18,0.12,0.11
405,0.3,0.4,0.32
406,0.08,0.1,0.1
407,0.12,0.15,0.16
408,0.2,0.16,0.18
409,0.11,0.13,0.21
410,,0.05,0.05
411,0.08,0.2,0.14
412,,,0.05
413,0.31,0.4,0.3
416,0.08,,0.05
417,0.15,0.16,0.09
418,0.2,0.21,0.25
419,0.26,0.19,0.17
420,0.14,0.13,0.17
421,0.11,,0.08
422,0.15,0.08,0.21
423,0.11,0.21,0.16
424,0.07,,
425,0.05,0.12,0.1
426,0.2,0.23,0.25
428,0.15,0.13,0.2
430,0.29,0.36,0.41
431,0.16,0.22,0.24
432,0.25,0.21,0.21
433,0.13,0.09,0.11
434,0.13,0.13,
435,,,0.13
436,0.12,0.2,0.25
437,0.05,0.17,0.19
438,0.17,0.12,0.13
442,0.33,0.28,0.29
443,0.13,0.13,0.08
444,0.26,0.19,0.21
445,0.28,0.29,0.16
446,0.13,0.06,0.11
447,0.15,0.21,0.18
448,0.17,0.2,0.19
449,,,0.06
450,0.22,0.23,0.13
451,0.23,0.22,0.32
452,0.09,0.1,0.05
453,0.12,,0.05
454,0.06,0.08,0.11
455,0.09,0.11,0.15
456,,,
457,0.08,0.09,0.18
458,0.09,0.07,0.06
459,0.26,0.32,0.3
460,0.35,0.32,0.17
462,0.09,0.13,0.13
463,0.09,0.15,0.2
464,0.21,0.19,0.24
465,0.09,0.11,0.1
466,0.22,0.25,0.19
467,0.23,0.16,0.22
468,,,
469,0.05,0.11,0.12
470,0.05,0.16,0.09
471,0.21,0.18,0.13
472,,0.05,0.06
473,0.11,0.08,0.06
474,0.12,0.05,
475,0.07,0.05,0.07
