id,y_2011,y_2013,y_2015,y_2016
249,0.53,0.53,0.53,0.53
250,6.72,6.74,6.74,6.74
251,6.06,6.44,6.66,6.72
252,3.43,3.42,3.43,3.44
253,5.82,5.82,5.82,5.82
254,0.49,0.49,0.49,0.47
255,9.62,9.62,9.62,9.62
256,10.14,10.66,11.33,12.39
257,11.12,12.25,12.5,12.47
258,10,9.98,9.98,10.2
259,7.12,7.14,7.12,7.12
260,10.71,10.71,10.71,10.75
261,8.5,8.5,8.5,8.5
262,12.32,12.31,12.32,12.33
263,9.45,9.54,9.66,9.79
264,4.75,5.05,5.23,5.33
265,5.45,5.45,5.46,5.46
266,10.53,10.49,10.52,10.53
267,14.72,15.82,15.98,16.09
268,6.13,6.14,6.14,6.13
269,8.08,8.09,8.19,8.19
270,,,,
271,4.46,4.46,4.46,4.46
272,0,0,0,0
273,6.84,6.96,7.18,7.18
274,,,,
275,4.45,4.45,4.45,4.45
276,6.69,6.68,6.68,6.68
277,5.39,6.07,6.64,7.39
278,1.45,1.56,1.56,1.56
279,3.76,3.76,3.76,3.76
280,3.98,3.96,4.08,4.08
281,2.82,2.82,2.82,2.82
282,4.81,5,5.02,5.11
283,10.23,10.18,10.16,10.16
284,2.89,2.89,2.87,2.88
285,0.15,0.15,0.17,0.16
286,0.91,0.85,0.84,0.8
287,0.88,0.87,0.87,0.89
288,6.86,6.86,7.02,7.05
289,12.83,12.88,12.9,13.03
290,2.21,2.19,2.21,2.15
291,1.62,1.62,1.62,1.62
292,1.98,1.95,1.96,1.91
293,2.77,2.75,2.74,2.73
294,1.42,1.41,1.31,1.3
295,2.36,2.35,2.35,2.35
296,4.74,5,5.49,5.8
297,1.51,1.5,1.5,1.5
298,0.8,0.8,0.8,0.8
299,11.38,11.49,11.65,11.82
300,1.17,1.18,1.18,1.18
301,7.37,7.65,7.91,8.09
302,7.06,7.06,7.06,7.06
303,1.47,1.47,1.47,1.47
304,0.08,0.08,0.08,0.08
305,4.06,4.1,4.1,4.08
306,0.5,0.48,0.44,0.43
307,8.32,8.32,8.3,8.3
308,4.14,4.81,4.95,4.95
309,5.88,6.03,6.11,6.17
310,8.15,8.18,8.2,8.22
311,4.88,4.81,4.77,4.73
312,2.63,2.62,2.61,2.6
313,4.65,4.65,4.65,4.65
314,4.19,4.17,4.17,4.02
315,2.69,2.7,2.71,2.76
316,5.11,5.11,5.11,5.11
317,2.05,2.01,2.01,2.04
318,6.93,6.93,6.93,6.94
319,9.59,9.58,9.57,9.53
320,4.15,4.16,4.23,4.22
321,4.2,4.14,4.17,4.18
322,4.16,4.16,4.16,4.16
323,8.01,8.01,8.01,8
324,5.91,5.9,5.9,5.92
325,10.22,10.23,10.34,10.33
326,2.48,2.46,2.45,2.46
327,3.94,3.93,3.93,3.93
328,3.8,3.79,3.79,3.78
329,7.61,7.61,7.59,7.58
330,7.25,7.24,7.27,7.57
331,1.66,1.66,1.66,1.66
332,6.03,6.5,6.77,7.13
333,10.21,10.27,10.37,10.6
334,,,,
335,10.35,10.6,11.03,11.18
336,10.07,11.01,11.66,12.04
337,7.07,7.05,7.08,7.24
338,,,,
339,1.18,1.18,1.18,1.18
340,25.52,25.54,25.53,25.52
341,6.04,6.04,6.03,6.03
342,0.91,0.91,1.13,1.58
343,6.26,6.32,6.28,6.4
344,6.85,7.12,7.31,7.38
345,3.66,3.66,3.66,3.67
346,7.2,7.19,7.19,7.2
347,1.72,1.67,1.67,1.7
348,12.74,12.73,12.74,12.74
349,2.68,2.68,2.7,2.69
350,4.97,4.98,4.98,4.99
351,2.95,3.14,3.38,3.41
352,4.22,4.21,4.22,4.22
353,9.67,9.93,10.01,10.01
354,2.64,2.64,2.64,2.64
355,2.53,2.53,2.53,2.53
356,15.54,15.6,15.62,15.7
357,9.55,9.54,9.51,9.5
358,9.82,9.82,9.82,9.82
359,10.55,10.61,10.6,10.64
360,14.31,14.65,14.95,15
361,3.17,3.13,3.13,3.33
362,8.1,8.07,8.05,7.99
363,7.54,7.56,7.54,7.53
364,11.01,11.25,11.3,11.37
365,4.69,4.69,4.7,4.7
366,2.38,2.37,2.34,2.25
367,14.79,14.71,14.76,14.82
368,11.58,11.58,11.58,11.58
369,3.84,3.83,3.83,3.79
