id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017
395,4,9,1,0,49,1,0
396,1,5,17,19,32,28,28
397,0,0,0,211,1,0,0
398,7,16,21,15,10,3,3
399,0,0,15,14,27,11,2
400,2,1,0,0,4,2,0
401,0,0,1,0,0,1,1
402,0,0,0,1,1,1,7
403,4,24,45,20,19,27,18
404,0,0,0,4,0,1,0
405,4,4,1,20,18,1,1
406,3,30,26,23,65,25,3
407,4,1,8,8,16,7,3
408,17,21,5,3,35,6,23
409,4,12,9,18,11,9,15
410,0,0,0,1,0,2,1
411,11,6,3,0,2,4,4
412,5,3,1,1,2,5,6
413,7,5,5,0,2,1,0
416,0,0,0,0,0,0,0
417,0,1,0,1,0,11,46
418,0,0,0,0,0,1,0
419,0,0,0,0,1,6,18
420,21,8,13,12,3,2,3
421,21,22,49,51,40,31,39
422,0,1,227,2,303,6,123
423,1,3,5,46,65,61,72
424,2,1,1,6,7,3,4
425,0,4,1,10,11,4,4
426,0,0,0,0,0,0,1
428,4,3,24,21,19,10,19
430,20,44,54,76,35,75,53
431,2,0,6,5,9,12,1
432,3,2,10,14,6,2,0
433,0,0,0,1,1,0,0
434,31,77,62,61,42,32,72
435,1,3,11,8,3,2,0
436,0,0,0,0,1,0,0
437,38,86,113,116,89,200,160
438,73,193,132,241,121,119,344
442,1,6,5,8,8,25,0
443,0,0,0,0,0,2,0
444,0,0,0,0,3,4,1
445,0,0,0,0,0,0,0
446,0,0,11,33,13,5,3
447,24,15,16,31,55,76,156
448,37,220,35,74,10,12,5
449,5,1,6,18,6,6,53
450,17,21,50,43,20,15,17
451,31,43,79,74,65,40,40
452,30,59,2,2,5,0,1
453,0,0,0,0,0,0,0
454,0,1,0,0,0,0,5
455,0,0,0,0,3,2,1
456,0,0,2,0,0,146,18
457,0,0,0,0,3,0,0
458,0,0,0,0,0,0,0
459,0,1,1,0,1,0,0
460,18,7,9,3,1,2,11
462,27,24,31,49,78,55,88
463,2,0,0,0,0,0,0
464,47,30,4,0,474,1,1
465,0,0,0,0,0,0,0
466,1,3,13,11,12,5,4
467,21,14,1,0,0,0,0
468,0,0,0,0,0,1,1
469,1,1,4,1,2,3,4
470,3,2,3,4,8,13,8
471,2,0,0,3,10,167,4
472,1,2,6,9,9,8,9
473,84,2,9,5,12,26,17
474,3,1,4,4,6,1,6
475,11,8,27,40,11,9,10
