id,y_2010,y_2012,y_2014,y_2016
393,74,96,77,71
394,76,90,79,65
395,25,36,35,32
396,22,29,40,35
397,5,7,6,7
398,,,,13
399,10,12,8,10
400,22,25,21,21
401,16,19,31,49
402,16,20,26,15
403,20,16,25,36
404,26,24,25,35
405,13,16,18,17
406,35,48,37,52
407,20,35,22,27
408,61,53,63,59
409,14,19,21,23
410,16,11,16,19
411,6,6,,7
412,6,5,5,9
413,19,13,25,23
416,5,5,7,8
417,29,37,29,42
418,9,12,16,13
419,13,9,13,19
420,18,27,32,33
421,9,8,6,11
422,41,27,30,29
423,26,26,26,30
424,14,20,20,15
425,12,10,9,13
426,15,18,22,26
428,17,10,22,36
430,81,79,107,93
431,16,17,22,29
432,27,28,24,26
433,8,6,12,
434,17,21,12,23
435,7,8,12,18
436,25,18,23,22
437,30,19,42,35
438,,8,12,29
442,24,22,30,28
443,14,12,11,10
444,12,26,24,12
445,20,22,19,20
446,9,8,8,18
447,5,12,17,15
448,14,12,21,20
449,18,13,14,18
450,25,24,24,27
451,16,15,12,20
452,48,52,32,46
453,55,56,47,49
454,21,17,20,23
455,23,20,31,37
456,138,141,135,142
457,7,5,8,9
458,13,9,9,11
459,19,12,30,27
460,29,29,36,30
462,17,32,18,18
463,13,18,13,24
464,10,13,20,18
465,6,6,12,15
466,15,23,28,21
467,6,9,9,8
468,,,,
469,20,7,11,13
470,21,22,20,13
471,18,27,22,22
472,12,6,10,15
473,18,13,25,32
474,15,24,24,22
475,65,74,60,93
