id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
96,0.606,0.606,0.605,0.605,0.606,0.662
97,0.916,0.916,0.915,0.915,0.916,0.916
98,0.78,0.788,0.809,0.84,0.856,1
99,0.644,0.645,0.645,0.645,0.645,0.645
100,0.443,0.443,0.443,0.441,0.439,0.441
101,0.091,0.09,0.09,0.089,0.089,0.091
102,0.317,0.316,0.317,0.318,0.318,0.318
103,0.227,0.228,0.227,0.227,0.228,0.228
105,0.15,0.156,0.17,0.189,0.202,0.246
106,0.038,0.038,0.038,0.038,0.038,0.038
107,0.025,0.025,0.025,0.025,0.025,0.025
108,0.425,0.425,0.427,0.424,0.427,0.427
109,0.548,0.564,0.597,0.57,0.603,0.609
110,0.514,0.519,0.517,0.518,0.519,0.518
111,0.555,0.602,0.658,0.708,0.724,0.89
112,0.487,0.497,0.512,0.544,0.592,0.608
113,1.329,1.376,1.421,1.445,1.487,1.505
114,0.231,0.229,0.227,0.227,0.227,0.226
115,1.014,1.296,1.382,1.411,1.411,1.411
116,0.495,0.567,0.601,0.624,0.687,0.742
117,1.036,1.092,1.135,1.158,1.173,1.249
118,0.416,0.416,0.426,0.432,0.443,0.444
119,0.469,0.468,0.467,0.467,0.467,0.466
120,0.276,0.274,0.278,0.281,0.287,0.291
121,0.597,0.596,0.597,0.594,0.596,0.597
122,,,,,,
123,0.809,0.809,0.808,0.808,0.808,0.808
124,0.562,0.562,0.562,0.56,0.557,0.557
125,0.888,0.906,0.927,0.929,0.929,0.952
126,0.009,0.02,0.056,0.084,0.107,0.115
127,0.333,0.332,0.331,0.332,0.332,0.334
128,0.538,0.537,0.536,0.535,0.534,0.535
129,0.713,0.713,0.713,0.713,0.713,0.713
130,0.625,0.631,0.635,0.63,0.637,0.702
131,0.652,0.698,0.734,0.745,0.746,0.746
132,0.28,0.278,0.279,0.279,0.277,0.273
133,0.244,0.245,0.244,0.245,0.245,0.249
134,0.185,0.185,0.185,0.185,0.185,0.185
135,,,,,,
136,0.763,0.789,0.806,0.808,0.826,0.844
137,0.545,0.551,0.548,0.543,0.553,0.554
138,0.252,0.251,0.251,0.251,0.25,0.249
139,0.506,0.503,0.502,0.5,0.502,0.5
140,0.994,0.99,0.99,0.987,0.987,0.991
141,0.295,0.279,0.275,0.276,0.273,0.272
142,0.263,0.263,0.263,0.263,0.263,0.262
143,0.35,0.352,0.353,0.35,0.351,0.36
144,0.15,0.151,0.161,0.171,0.189,0.194
145,0.393,0.393,0.393,0.361,0.393,0.394
146,0.58,0.598,0.599,0.605,0.633,0.633
147,0.473,0.49,0.499,0.513,0.542,0.551
148,0.615,0.629,0.629,0.628,0.629,0.657
149,0.037,0.059,0.062,0.062,0.061,0.061
150,0.535,0.535,0.535,0.533,0.536,0.537
151,0.879,0.909,0.908,0.908,0.919,0.931
152,0.3,0.294,0.295,0.29,0.294,0.3
153,1.225,1.225,1.225,1.223,1.226,1.226
154,0.742,0.743,0.742,0.74,0.743,0.743
155,0.78,0.803,0.815,0.849,0.919,0.926
156,1.078,1.142,1.184,1.221,1.237,1.254
157,0.192,0.291,0.188,0.188,0.182,0.179
158,1.266,1.287,1.288,1.288,1.309,1.32
159,0.282,0.289,0.297,0.305,0.306,0.309
160,0.881,0.88,0.881,0.88,0.88,0.879
161,0.089,0.089,0.094,0.094,0.097,0.122
162,0.701,0.7,0.696,0.696,0.696,0.695
163,0.226,0.227,0.231,0.219,0.233,0.242
164,0.481,0.481,0.48,0.48,0.477,0.472
165,0.257,0.254,0.254,0.254,0.252,0.252
166,0.11,0.11,0.11,0.11,0.11,0.11
167,0.101,0.101,0.101,0.099,0.1,0.101
168,0.449,0.449,0.449,0.45,0.449,0.449
169,0.426,0.426,0.426,0.426,0.426,0.426
170,0.447,0.447,0.449,0.448,0.448,0.455
171,0.186,0.186,0.186,0.186,0.186,0.186
172,0.593,0.597,0.598,0.601,0.6,0.606
173,0.303,0.315,0.327,0.341,0.348,0.35
174,0.58,0.577,0.576,0.576,0.575,0.569
175,0.681,0.681,0.687,0.686,0.685,0.69
176,0.974,0.974,0.974,0.972,0.974,0.976
177,0.577,0.577,0.576,0.578,0.579,0.587
178,0.168,0.168,0.168,0.167,0.166,0.192
179,0.642,0.641,0.642,0.635,0.632,0.642
180,0.465,0.483,0.504,0.52,0.529,0.531
181,0.641,0.659,0.685,0.69,0.693,0.694
182,0.219,0.219,0.219,0.219,0.219,0.219
183,0.17,0.174,0.173,0.172,0.173,0.173
184,0.688,0.69,0.691,0.689,0.683,0.696
185,,,,,,
186,0.807,0.808,0.81,0.811,0.814,0.818
187,0.31,0.31,0.31,0.31,0.31,0.31
188,0.302,0.318,0.321,0.324,0.306,0.364
189,0.053,0.053,0.053,0.053,0.053,0.053
190,0.384,0.382,0.382,0.379,0.378,0.385
191,0.598,0.599,0.599,0.599,0.599,0.599
192,0.452,0.511,0.554,0.631,0.709,0.803
193,0.347,0.346,0.344,0.344,0.343,0.35
194,0.733,0.74,0.739,0.748,0.774,0.827
195,0.434,0.429,0.429,0.429,0.43,0.43
196,0.518,0.521,0.527,0.521,0.546,0.543
197,0.431,0.432,0.432,0.431,0.432,0.432
198,0.344,0.347,0.356,0.357,0.36,0.365
199,0.254,0.26,0.297,0.297,0.297,0.297
200,,,,,,
201,0.658,0.661,0.663,0.659,0.666,0.682
202,0.448,0.448,0.448,0.447,0.446,0.447
203,0.513,0.524,0.537,0.556,0.582,0.643
204,0.362,0.363,0.363,0.363,0.388,0.415
205,0.308,0.308,0.31,0.315,0.318,0.323
206,0.289,0.289,0.289,0.289,0.288,0.288
207,0.01,0.01,0.009,0.005,0.009,0.014
208,0.689,0.691,0.705,0.701,0.702,0.721
209,0.99,1.013,1.069,1.132,1.191,1.213
210,,,,,,
211,0.853,0.858,0.862,0.88,0.878,0.878
212,0.226,0.226,0.226,0.226,0.225,0.226
213,0.452,0.453,0.455,0.455,0.455,0.454
215,0.325,0.325,0.327,0.328,0.331,0.333
216,0.186,0.187,0.184,0.185,0.192,0.195
217,0.497,0.498,0.503,0.505,0.503,0.513
218,0.682,0.682,0.683,0.682,0.682,0.683
219,0.167,0.201,0.206,0.227,0.232,0.262
220,0.662,0.662,0.66,0.658,0.659,0.66
221,0.326,0.325,0.327,0.327,0.33,0.332
222,0.62,0.619,0.618,0.62,0.626,0.626
223,0.632,0.629,0.629,0.621,0.611,0.61
224,0.47,0.47,0.47,0.47,0.47,0.47
225,0.239,0.24,0.24,0.237,0.24,0.242
226,0.165,0.164,0.164,0.164,0.165,0.165
227,0.838,0.838,0.84,0.84,0.839,0.841
228,0.179,0.179,0.181,0.181,0.181,0.181
229,0.601,0.703,0.77,0.792,0.944,1.072
230,0.224,0.224,0.224,0.223,0.222,0.221
231,0.557,0.547,0.548,0.541,0.546,0.546
232,0.862,0.866,0.871,0.883,0.923,0.93
233,0.559,0.559,0.558,0.557,0.556,0.557
234,0.908,0.924,0.92,0.921,0.918,0.917
235,0.726,0.727,0.728,0.727,0.732,0.738
236,0.442,0.446,0.451,0.451,0.453,0.437
237,0.866,0.898,0.911,0.935,0.976,1.049
238,0.842,0.842,0.843,0.842,0.841,0.839
240,0.563,0.562,0.565,0.564,0.563,0.566
241,0.627,0.628,0.627,0.628,0.631,0.64
242,0.491,0.492,0.497,0.507,0.506,0.506
243,0.047,0.046,0.046,0.046,0.046,0.047
244,0.693,0.693,0.693,0.691,0.694,0.693
245,0.223,0.223,0.223,0.223,0.223,0.223
246,0.15,0.15,0.15,0.15,0.15,0.148
247,0.014,0.014,0.013,0.013,0.013,0.013
248,0.008,0.008,0.008,0.008,0.008,0.008
249,0.053,0.053,0.053,0.053,0.053,0.053
250,0.316,0.318,0.318,0.318,0.318,0.317
251,0.605,0.643,0.666,0.672,0.674,0.689
252,0.343,0.342,0.343,0.344,0.344,0.344
253,0.494,0.494,0.495,0.495,0.495,0.495
254,0.049,0.048,0.048,0.046,0.047,0.047
255,0.582,0.582,0.582,0.582,0.582,0.581
256,1.013,1.063,1.132,1.235,1.37,1.699
257,0.561,0.561,0.561,0.556,0.556,0.556
258,1.01,1.008,1.008,1.03,1.073,1.123
259,0.592,0.594,0.592,0.592,0.592,0.595
260,1.071,1.07,1.071,1.073,1.074,1.074
261,0.86,0.86,0.86,0.86,0.861,0.862
262,1.038,1.037,1.038,1.039,1.039,1.041
263,0.851,0.858,0.858,0.864,0.867,0.876
264,0.301,0.331,0.35,0.36,0.379,0.38
265,0.545,0.545,0.546,0.546,0.546,0.548
266,1.057,1.053,1.056,1.05,1.109,1.142
267,1.472,1.577,1.598,1.609,1.646,1.721
268,0.617,0.618,0.618,0.617,0.618,0.618
269,0.644,0.643,0.649,0.649,0.654,0.666
270,,,,,,
271,0.448,0.448,0.448,0.448,0.446,0.445
272,,,,,,
273,0.613,0.623,0.646,0.646,0.648,0.661
274,,,,,,
275,0.445,0.445,0.445,0.445,0.445,0.445
276,0.669,0.668,0.668,0.668,0.669,0.669
277,0.533,0.602,0.665,0.737,0.791,0.816
278,0.145,0.156,0.156,0.155,0.156,0.156
279,,,,,,
280,0.401,0.398,0.408,0.34,0.408,0.411
281,,0.005,0.005,0.005,0.005,
282,0.483,0.501,0.505,0.514,0.536,0.546
283,0.849,0.844,0.842,0.842,0.846,0.846
284,0.289,0.289,0.287,0.288,0.294,0.328
285,0.015,0.015,0.016,0.016,0.017,0.017
286,0.091,0.085,0.084,0.042,0.08,0.07
287,0.049,0.048,0.048,0.05,0.049,0.051
288,0.62,0.62,0.636,0.639,0.638,0.642
289,1.283,1.288,1.29,1.3,1.312,1.364
290,0.418,0.416,0.416,0.41,0.227,0.255
291,0.162,0.162,0.162,0.162,0.162,0.162
292,0.234,0.229,0.23,0.223,0.22,0.219
293,0.343,0.338,0.339,0.338,0.335,0.336
294,0.178,0.177,0.167,0.165,0.163,0.162
295,0.26,0.26,0.26,0.26,0.254,0.255
296,0.474,0.495,0.549,0.578,0.666,0.721
297,0.151,0.15,0.15,0.15,0.15,0.15
298,,,,,,
299,0.698,0.709,0.725,0.728,0.753,0.826
300,0.038,0.039,0.039,0.039,0.038,0.039
301,0.736,0.765,0.792,0.808,0.84,0.842
302,0.705,0.705,0.705,0.705,0.705,0.706
303,0.147,0.147,0.147,0.147,0.147,0.147
304,0.008,0.008,0.008,0.008,0.008,0.008
305,0.242,0.246,0.246,0.243,0.245,0.245
306,0.058,0.056,0.052,0.051,0.05,0.051
307,0.798,0.798,0.796,0.796,0.796,0.796
308,0.414,0.481,0.495,0.495,0.495,0.495
309,0.522,0.526,0.535,0.536,0.537,0.537
310,0.686,0.688,0.691,0.693,0.693,0.694
311,0.569,0.557,0.553,0.549,0.547,0.545
312,0.27,0.27,0.269,0.268,0.268,0.269
313,0.449,0.449,0.449,0.449,0.449,0.449
314,0.434,0.432,0.432,0.417,0.415,0.42
315,0.278,0.278,0.279,0.28,0.278,0.276
316,0.511,0.511,0.511,0.511,0.511,0.511
317,0.209,0.205,0.205,0.208,0.208,0.208
318,0.659,0.658,0.658,0.659,0.659,0.66
319,0.963,0.962,0.961,0.957,0.956,0.955
320,0.421,0.422,0.429,0.423,0.422,0.43
321,0.313,0.305,0.308,0.308,0.306,0.31
322,0.426,0.426,0.426,0.426,0.426,0.425
323,0.733,0.733,0.733,0.73,0.732,0.736
324,0.591,0.589,0.589,0.591,0.592,0.594
325,0.706,0.707,0.716,0.716,0.716,0.718
326,0.249,0.248,0.247,0.248,0.247,0.247
327,0.334,0.333,0.333,0.333,0.333,0.333
328,0.382,0.381,0.381,0.378,0.379,0.377
329,0.623,0.623,0.613,0.612,0.617,0.62
330,0.741,0.74,0.743,0.771,0.771,0.77
331,0.168,0.168,0.168,0.167,0.181,0.205
332,0.533,0.579,0.608,0.644,0.645,0.647
333,1.022,1.027,1.037,1.06,1.064,1.123
334,,,,,,
335,0.925,0.95,0.992,1.003,1.007,1.008
336,0.947,1.015,1.064,1.093,1.1,1.1
337,0.551,0.55,0.553,0.555,0.593,0.592
338,,,,,,
339,0.03,0.03,0.03,0.03,0.03,0.03
340,0.073,0.073,0.074,0.074,0.063,0.071
341,0.06,0.06,0.059,0.059,0.059,0.06
342,,,,,,
343,0.608,0.61,0.602,0.605,0.603,0.61
344,0.356,0.359,0.361,0.362,0.363,0.362
345,0.378,0.378,0.378,0.379,0.379,0.38
346,0.696,0.694,0.695,0.696,0.696,0.696
347,0.211,0.205,0.205,0.203,0.206,0.213
348,1.243,1.241,1.242,1.24,1.252,1.253
349,0.266,0.266,0.266,0.267,0.264,0.27
350,0.305,0.305,0.305,0.306,0.305,0.307
351,0.299,0.318,0.342,0.345,0.351,0.356
352,0.177,0.176,0.177,0.177,0.177,0.177
353,0.968,0.994,1.002,1.003,1,1
354,0.103,0.103,0.103,0.103,0.103,0.103
355,0.213,0.213,0.213,0.213,0.213,0.213
356,0.923,0.93,0.932,0.94,0.942,0.973
357,0.634,0.633,0.63,0.629,0.635,0.644
358,0.636,0.636,0.636,0.634,0.632,0.636
359,0.745,0.751,0.75,0.754,0.755,0.76
360,1.431,1.465,1.494,1.499,1.506,1.516
361,0.452,0.447,0.447,0.459,0.466,0.495
362,0.81,0.807,0.805,0.799,0.795,0.794
363,0.914,0.916,0.915,0.912,0.907,0.904
364,0.799,0.802,0.822,0.826,0.828,0.856
365,0.587,0.587,0.588,0.588,0.585,0.581
366,0.241,0.24,0.238,0.23,0.229,0.229
367,0.991,0.926,0.919,0.909,0.906,0.908
368,0.932,0.932,0.932,0.932,0.822,0.932
369,0.402,0.441,0.401,0.397,0.382,0.381
370,0.527,0.535,0.525,0.527,0.527,0.545
371,1.878,1.876,1.874,1.871,1.874,1.873
372,3.643,3.645,3.652,3.647,3.652,3.653
373,0.955,0.955,0.954,0.959,0.955,0.971
374,0.984,0.98,0.973,0.968,0.968,0.971
375,0.856,0.86,0.864,0.866,0.866,0.87
376,1.432,1.451,1.456,1.427,1.453,1.454
377,1.556,1.59,1.606,1.643,1.676,1.677
378,1.893,1.902,1.913,1.911,1.908,1.908
379,1.298,1.301,1.302,1.302,1.306,1.31
380,1.817,1.83,1.832,1.831,1.836,1.844
381,0.778,0.774,0.773,0.77,0.767,0.729
382,0.78,0.77,0.768,0.752,0.751,0.761
383,1.094,1.089,1.089,1.089,1.089,1.089
384,0.105,0.104,0.098,0.096,0.091,0.086
385,1.401,1.4,1.375,1.367,1.366,1.366
386,0.696,0.697,0.695,0.69,0.678,0.7
387,0.825,0.821,0.819,0.814,0.814,0.809
388,0.676,0.674,0.67,0.666,0.653,0.668
389,1.961,1.962,1.96,1.959,1.962,1.984
390,0.338,0.336,0.328,0.33,0.333,0.347
391,0.96,0.959,0.959,0.959,0.959,0.959
392,2.601,2.59,2.646,2.641,2.649,2.712
393,1.841,1.842,1.842,1.842,1.84,1.834
394,0.511,0.515,0.516,0.514,0.51,0.514
395,0.43,0.443,0.442,0.441,0.443,0.445
396,0.971,0.985,0.998,0.906,1.049,1.097
397,0.039,0.038,0.039,0.039,0.038,0.038
398,0.072,0.104,0.117,0.135,0.144,0.148
399,0.449,0.449,0.455,0.476,0.5,0.515
400,0.879,0.881,0.881,0.881,0.883,0.888
401,0.721,0.72,0.723,0.723,0.723,0.723
402,0.577,0.576,0.572,0.571,0.572,0.572
403,0.606,0.65,0.676,0.689,0.702,0.741
404,0.556,0.553,0.552,0.549,0.555,0.554
405,1.028,1.035,1.038,1.036,1.037,1.044
406,0.772,0.803,0.834,0.847,0.906,0.936
407,0.7,0.701,0.709,0.711,0.726,0.739
408,0.916,0.918,0.925,0.924,0.93,0.93
409,0.925,0.945,0.955,0.953,0.965,0.979
410,0.121,0.121,0.12,0.12,0.12,0.121
411,0.396,0.414,0.414,0.413,0.412,0.418
412,0.237,0.248,0.249,0.249,0.251,0.261
413,1.195,1.212,1.214,1.207,1.215,1.215
416,0.065,0.065,0.065,0.064,0.065,0.065
417,0.569,0.569,0.568,0.57,0.568,0.597
418,0.859,0.859,0.859,0.859,0.859,0.859
419,0.952,0.952,0.953,0.952,0.953,0.963
420,0.834,0.853,0.874,0.874,0.884,0.886
421,0.36,0.411,0.462,0.499,0.538,0.56
422,0.494,0.495,0.502,0.373,0.504,0.512
423,0.703,0.705,0.717,0.744,0.81,0.893
424,0.563,0.561,0.563,0.564,0.567,0.575
425,0.419,0.424,0.424,0.428,0.445,0.45
426,0.554,0.553,0.553,0.553,0.552,0.554
428,0.502,0.511,0.528,0.539,0.561,0.582
430,0.17,0.255,0.282,0.311,0.325,0.371
431,0.68,0.681,0.688,0.692,0.701,0.718
432,0.883,0.888,0.902,0.88,0.923,0.923
433,0.323,0.323,0.323,0.324,0.325,0.325
434,0.743,0.846,0.903,0.93,0.984,1.04
435,0.221,0.229,0.236,0.244,0.246,0.247
436,0.604,0.603,0.603,0.604,0.605,0.605
437,0.819,0.952,1.063,1.097,1.186,1.32
438,0.312,0.424,0.537,0.616,0.692,0.843
442,0.693,0.695,0.703,0.708,0.728,0.747
443,0.558,0.558,0.558,0.558,0.556,0.56
444,0.806,0.806,0.808,0.767,0.82,0.825
445,1.02,1.02,1.019,1.02,1.02,1.02
446,0.481,0.482,0.499,0.494,0.531,0.537
447,0.806,0.827,0.843,0.881,0.917,1.003
448,0.42,0.439,0.443,0.442,0.457,0.466
449,0.758,0.763,0.768,0.75,0.769,0.793
450,1.235,1.282,1.326,1.338,1.37,1.396
451,1.086,1.18,1.25,1.285,1.343,1.411
452,0.519,0.606,0.602,0.602,0.604,0.606
453,0.403,0.401,0.401,0.4,0.399,0.397
454,0.543,0.54,0.541,0.54,0.541,0.539
455,0.65,0.65,0.65,0.651,0.654,0.657
456,0.102,0.1,0.094,0.094,0.089,0.092
457,0.366,0.366,0.365,0.365,0.367,0.369
458,0.392,0.394,0.394,0.394,0.394,0.394
459,0.895,0.895,0.895,0.892,0.895,0.896
460,0.988,1.003,1.015,1.012,1.013,1.015
462,0.693,0.744,0.762,0.788,0.86,0.934
463,0.408,0.408,0.406,0.406,0.406,0.406
464,1.137,1.182,1.182,1.175,1.182,1.182
465,0.255,0.255,0.255,0.255,0.255,0.255
466,0.844,0.853,0.861,0.849,0.879,0.886
467,0.637,0.669,0.669,0.671,0.67,0.671
468,0.078,0.078,0.079,0.076,0.077,0.079
469,0.549,0.552,0.556,0.551,0.55,0.561
470,0.485,0.485,0.484,0.484,0.487,0.506
471,0.623,0.624,0.62,0.613,0.619,0.75
472,0.464,0.469,0.472,0.474,0.482,0.493
473,0.493,0.498,0.498,0.494,0.503,0.528
474,0.611,0.613,0.615,0.611,0.621,0.623
475,0.575,0.6,0.624,0.628,0.633,0.657
